Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,SEXE
2023-01-01,9,Sant Andreu,59,el Bon Pastor,185,9013,1105,1
2023-01-01,9,Sant Andreu,59,el Bon Pastor,185,9013,1012,2
2023-01-01,9,Sant Andreu,59,el Bon Pastor,185,9014,1708,1
2023-01-01,9,Sant Andreu,59,el Bon Pastor,185,9014,2038,2
2023-01-01,9,Sant Andreu,59,el Bon Pastor,185,9015,965,1
2023-01-01,9,Sant Andreu,59,el Bon Pastor,185,9015,938,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9016,663,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9016,599,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9017,791,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9017,712,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9018,757,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9018,686,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9019,1380,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9019,1283,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9020,612,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9020,509,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9021,739,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9021,653,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9022,660,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9022,606,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9023,605,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9023,593,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9024,660,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9024,517,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9025,675,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9025,594,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9026,771,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9026,697,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9027,672,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9027,614,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9028,792,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9028,741,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,574,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,504,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,777,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,675,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,608,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,576,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,1147,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,1027,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,1672,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,1580,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,777,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,669,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,811,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,719,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,721,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,628,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,829,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,915,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,940,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,803,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,808,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,723,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,883,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,741,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,764,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,650,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,697,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,561,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,723,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,643,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,781,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,746,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,768,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,664,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,696,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,600,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,828,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,749,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9048,716,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9048,629,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9049,692,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9049,588,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9050,809,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9050,713,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9051,649,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9051,610,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9052,650,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9052,574,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9053,884,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9053,752,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9054,575,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9054,503,2
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9055,969,1
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9055,837,2
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9056,610,1
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9056,530,2
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9057,888,1
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9057,806,2
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9058,789,1
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9058,734,2
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9059,748,1
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9059,687,2
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9060,729,1
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9060,627,2
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9156,664,1
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9156,596,2
2023-01-01,9,Sant Andreu,61,la Sagrera,194,9061,881,1
2023-01-01,9,Sant Andreu,61,la Sagrera,194,9061,795,2
2023-01-01,9,Sant Andreu,61,la Sagrera,194,9062,803,1
2023-01-01,9,Sant Andreu,61,la Sagrera,194,9062,740,2
2023-01-01,9,Sant Andreu,61,la Sagrera,195,9063,595,1
2023-01-01,9,Sant Andreu,61,la Sagrera,195,9063,531,2
2023-01-01,9,Sant Andreu,61,la Sagrera,195,9064,610,1
2023-01-01,9,Sant Andreu,61,la Sagrera,195,9064,536,2
2023-01-01,9,Sant Andreu,61,la Sagrera,195,9065,1139,1
2023-01-01,9,Sant Andreu,61,la Sagrera,195,9065,960,2
2023-01-01,9,Sant Andreu,61,la Sagrera,195,9066,740,1
2023-01-01,9,Sant Andreu,61,la Sagrera,195,9066,693,2
2023-01-01,9,Sant Andreu,61,la Sagrera,195,9067,826,1
2023-01-01,9,Sant Andreu,61,la Sagrera,195,9067,704,2
2023-01-01,9,Sant Andreu,61,la Sagrera,196,9068,787,1
2023-01-01,9,Sant Andreu,61,la Sagrera,196,9068,737,2
2023-01-01,9,Sant Andreu,61,la Sagrera,196,9069,525,1
2023-01-01,9,Sant Andreu,61,la Sagrera,196,9069,416,2
2023-01-01,9,Sant Andreu,61,la Sagrera,196,9070,955,1
2023-01-01,9,Sant Andreu,61,la Sagrera,196,9070,835,2
2023-01-01,9,Sant Andreu,61,la Sagrera,196,9071,1030,1
2023-01-01,9,Sant Andreu,61,la Sagrera,196,9071,862,2
2023-01-01,9,Sant Andreu,61,la Sagrera,196,9072,821,1
2023-01-01,9,Sant Andreu,61,la Sagrera,196,9072,678,2
2023-01-01,9,Sant Andreu,61,la Sagrera,196,9073,788,1
2023-01-01,9,Sant Andreu,61,la Sagrera,196,9073,707,2
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9074,907,1
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9074,807,2
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9075,817,1
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9075,760,2
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9076,787,1
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9076,672,2
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9077,881,1
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9077,739,2
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9078,787,1
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9078,676,2
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9079,894,1
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9079,773,2
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9080,690,1
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9080,644,2
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9081,926,1
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9081,800,2
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9082,1089,1
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9082,974,2
2023-01-01,9,Sant Andreu,63,Navas,199,9083,869,1
2023-01-01,9,Sant Andreu,63,Navas,199,9083,759,2
2023-01-01,9,Sant Andreu,63,Navas,199,9084,905,1
2023-01-01,9,Sant Andreu,63,Navas,199,9084,812,2
2023-01-01,9,Sant Andreu,63,Navas,199,9085,953,1
2023-01-01,9,Sant Andreu,63,Navas,199,9085,835,2
2023-01-01,9,Sant Andreu,63,Navas,199,9086,797,1
2023-01-01,9,Sant Andreu,63,Navas,199,9086,697,2
2023-01-01,9,Sant Andreu,63,Navas,199,9087,671,1
2023-01-01,9,Sant Andreu,63,Navas,199,9087,625,2
2023-01-01,9,Sant Andreu,63,Navas,199,9088,1038,1
2023-01-01,9,Sant Andreu,63,Navas,199,9088,865,2
2023-01-01,9,Sant Andreu,63,Navas,199,9089,829,1
2023-01-01,9,Sant Andreu,63,Navas,199,9089,670,2
2023-01-01,9,Sant Andreu,63,Navas,200,9090,799,1
2023-01-01,9,Sant Andreu,63,Navas,200,9090,706,2
2023-01-01,9,Sant Andreu,63,Navas,200,9091,988,1
2023-01-01,9,Sant Andreu,63,Navas,200,9091,848,2
2023-01-01,9,Sant Andreu,63,Navas,200,9092,1002,1
2023-01-01,9,Sant Andreu,63,Navas,200,9092,923,2
2023-01-01,9,Sant Andreu,63,Navas,200,9093,681,1
2023-01-01,9,Sant Andreu,63,Navas,200,9093,618,2
2023-01-01,9,Sant Andreu,63,Navas,200,9094,1052,1
2023-01-01,9,Sant Andreu,63,Navas,200,9094,953,2
2023-01-01,9,Sant Andreu,63,Navas,200,9095,1138,1
2023-01-01,9,Sant Andreu,63,Navas,200,9095,1031,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10001,834,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10001,792,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10002,935,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10002,892,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10003,852,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10003,749,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10004,864,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10004,716,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10005,879,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10005,729,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10006,1012,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10006,847,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10007,662,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10007,633,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10008,918,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10008,781,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10009,863,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10009,786,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10010,935,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10010,790,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10011,633,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10011,542,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10012,927,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10012,829,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10013,723,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10013,621,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10014,776,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10014,683,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10015,1011,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10015,910,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10016,613,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10016,580,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10017,908,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10017,770,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10018,783,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10018,690,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10019,833,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10019,721,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10020,759,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10020,698,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10021,687,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10021,613,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10022,713,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10022,622,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10023,776,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10023,650,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10024,792,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10024,715,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10025,729,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10025,567,2
2023-01-01,10,Sant Martí,65,el Clot,205,10026,842,1
2023-01-01,10,Sant Martí,65,el Clot,205,10026,774,2
2023-01-01,10,Sant Martí,65,el Clot,205,10027,817,1
2023-01-01,10,Sant Martí,65,el Clot,205,10027,712,2
2023-01-01,10,Sant Martí,65,el Clot,205,10028,900,1
2023-01-01,10,Sant Martí,65,el Clot,205,10028,847,2
2023-01-01,10,Sant Martí,65,el Clot,205,10029,726,1
2023-01-01,10,Sant Martí,65,el Clot,205,10029,692,2
2023-01-01,10,Sant Martí,65,el Clot,205,10030,933,1
2023-01-01,10,Sant Martí,65,el Clot,205,10030,805,2
2023-01-01,10,Sant Martí,65,el Clot,205,10031,777,1
2023-01-01,10,Sant Martí,65,el Clot,205,10031,719,2
2023-01-01,10,Sant Martí,65,el Clot,206,10032,711,1
2023-01-01,10,Sant Martí,65,el Clot,206,10032,655,2
2023-01-01,10,Sant Martí,65,el Clot,206,10033,475,1
2023-01-01,10,Sant Martí,65,el Clot,206,10033,400,2
2023-01-01,10,Sant Martí,65,el Clot,206,10034,869,1
2023-01-01,10,Sant Martí,65,el Clot,206,10034,786,2
2023-01-01,10,Sant Martí,65,el Clot,206,10035,981,1
2023-01-01,10,Sant Martí,65,el Clot,206,10035,947,2
2023-01-01,10,Sant Martí,65,el Clot,206,10036,713,1
2023-01-01,10,Sant Martí,65,el Clot,206,10036,717,2
2023-01-01,10,Sant Martí,65,el Clot,206,10037,548,1
2023-01-01,10,Sant Martí,65,el Clot,206,10037,482,2
2023-01-01,10,Sant Martí,65,el Clot,206,10234,950,1
2023-01-01,10,Sant Martí,65,el Clot,206,10234,792,2
2023-01-01,10,Sant Martí,65,el Clot,207,10038,871,1
2023-01-01,10,Sant Martí,65,el Clot,207,10038,787,2
2023-01-01,10,Sant Martí,65,el Clot,207,10039,946,1
2023-01-01,10,Sant Martí,65,el Clot,207,10039,876,2
2023-01-01,10,Sant Martí,65,el Clot,207,10040,939,1
2023-01-01,10,Sant Martí,65,el Clot,207,10040,881,2
2023-01-01,10,Sant Martí,65,el Clot,207,10041,832,1
2023-01-01,10,Sant Martí,65,el Clot,207,10041,768,2
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,208,10042,1775,1
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,208,10042,1648,2
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,208,10043,1414,1
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,208,10043,1371,2
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10044,823,1
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10044,751,2
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10045,670,1
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10045,599,2
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10046,669,1
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10046,559,2
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10047,873,1
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10047,822,2
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10048,819,1
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10048,815,2
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10049,630,1
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10049,631,2
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10050,824,1
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10050,720,2
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10051,835,1
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10051,829,2
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10052,1195,1
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10052,1188,2
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10053,870,1
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10053,836,2
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10054,512,1
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10054,468,2
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,211,10055,1307,1
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,211,10055,1298,2
2023-01-01,10,Sant Martí,68,el Poblenou,212,10056,919,1
2023-01-01,10,Sant Martí,68,el Poblenou,212,10056,902,2
2023-01-01,10,Sant Martí,68,el Poblenou,212,10057,710,1
2023-01-01,10,Sant Martí,68,el Poblenou,212,10057,703,2
2023-01-01,10,Sant Martí,68,el Poblenou,212,10058,570,1
2023-01-01,10,Sant Martí,68,el Poblenou,212,10058,552,2
2023-01-01,10,Sant Martí,68,el Poblenou,213,10059,957,1
2023-01-01,10,Sant Martí,68,el Poblenou,213,10059,841,2
2023-01-01,10,Sant Martí,68,el Poblenou,213,10060,850,1
2023-01-01,10,Sant Martí,68,el Poblenou,213,10060,846,2
2023-01-01,10,Sant Martí,68,el Poblenou,213,10061,925,1
2023-01-01,10,Sant Martí,68,el Poblenou,213,10061,840,2
2023-01-01,10,Sant Martí,68,el Poblenou,213,10062,798,1
2023-01-01,10,Sant Martí,68,el Poblenou,213,10062,718,2
2023-01-01,10,Sant Martí,68,el Poblenou,214,10063,636,1
2023-01-01,10,Sant Martí,68,el Poblenou,214,10063,586,2
2023-01-01,10,Sant Martí,68,el Poblenou,214,10064,865,1
2023-01-01,10,Sant Martí,68,el Poblenou,214,10064,771,2
2023-01-01,10,Sant Martí,68,el Poblenou,214,10065,813,1
2023-01-01,10,Sant Martí,68,el Poblenou,214,10065,766,2
2023-01-01,10,Sant Martí,68,el Poblenou,214,10066,1074,1
2023-01-01,10,Sant Martí,68,el Poblenou,214,10066,1013,2
2023-01-01,10,Sant Martí,68,el Poblenou,214,10067,1002,1
2023-01-01,10,Sant Martí,68,el Poblenou,214,10067,920,2
2023-01-01,10,Sant Martí,68,el Poblenou,214,10068,827,1
2023-01-01,10,Sant Martí,68,el Poblenou,214,10068,786,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10069,1458,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10069,1320,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10070,880,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10070,750,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10071,900,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10071,876,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10072,1050,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10072,1009,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10073,764,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10073,690,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10074,885,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10074,860,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10075,780,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10075,739,2
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,1171,1
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,1107,2
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,687,1
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,617,2
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,844,1
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,724,2
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,893,1
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,913,2
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10078,1238,1
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10078,1216,2
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10079,890,1
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10079,818,2
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,10080,1191,1
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,10080,1144,2
2023-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,10081,1093,1
2023-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,10081,1090,2
2023-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,10082,942,1
2023-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,10082,1026,2
2023-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,10083,1014,1
2023-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,10083,1179,2
2023-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,10084,839,1
2023-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,10084,846,2
2023-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10085,995,1
2023-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10085,1094,2
2023-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10086,979,1
2023-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10086,994,2
2023-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10087,946,1
2023-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10087,921,2
2023-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10088,849,1
2023-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10088,803,2
2023-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,10089,2291,1
2023-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,10089,3829,2
2023-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10090,776,1
2023-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10090,727,2
2023-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10091,979,1
2023-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10091,996,2
2023-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10092,772,1
2023-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10092,677,2
2023-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10093,636,1
2023-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10093,599,2
2023-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10094,1587,1
2023-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10094,1605,2
2023-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10095,669,1
2023-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10095,642,2
2023-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10096,902,1
2023-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10096,782,2
2023-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10097,838,1
2023-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10097,733,2
2023-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10098,920,1
