Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,SEXE
2024-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5085,721,1
2024-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5085,616,2
2024-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5086,747,1
2024-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5086,613,2
2024-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5087,903,1
2024-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5087,748,2
2024-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5088,909,1
2024-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5088,847,2
2024-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5089,993,1
2024-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5089,884,2
2024-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5090,984,1
2024-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5090,896,2
2024-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5091,852,1
2024-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5091,682,2
2024-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5092,904,1
2024-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5092,724,2
2024-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5093,662,1
2024-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5093,513,2
2024-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5094,1551,1
2024-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5094,1243,2
2024-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5095,976,1
2024-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5095,760,2
2024-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5096,630,1
2024-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5096,530,2
2024-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5097,903,1
2024-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5097,817,2
2024-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5098,815,1
2024-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5098,676,2
2024-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6001,711,1
2024-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6001,571,2
2024-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6002,825,1
2024-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6002,702,2
2024-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6003,1270,1
2024-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6003,1140,2
2024-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6004,729,1
2024-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6004,697,2
2024-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6006,532,1
2024-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6006,500,2
2024-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6007,1079,1
2024-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6007,958,2
2024-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6008,1136,1
2024-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6008,978,2
2024-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6009,715,1
2024-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6009,624,2
2024-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6010,553,1
2024-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6010,484,2
2024-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6011,696,1
2024-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6011,626,2
2024-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6012,624,1
2024-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6012,528,2
2024-01-01,6,Gràcia,29,el Coll,118,6013,977,1
2024-01-01,6,Gràcia,29,el Coll,118,6013,882,2
2024-01-01,6,Gràcia,29,el Coll,118,6014,816,1
2024-01-01,6,Gràcia,29,el Coll,118,6014,659,2
2024-01-01,6,Gràcia,29,el Coll,118,6015,795,1
2024-01-01,6,Gràcia,29,el Coll,118,6015,713,2
2024-01-01,6,Gràcia,29,el Coll,118,6016,877,1
2024-01-01,6,Gràcia,29,el Coll,118,6016,740,2
2024-01-01,6,Gràcia,29,el Coll,118,6017,788,1
2024-01-01,6,Gràcia,29,el Coll,118,6017,696,2
2024-01-01,6,Gràcia,30,la Salut,119,6018,739,1
2024-01-01,6,Gràcia,30,la Salut,119,6018,676,2
2024-01-01,6,Gràcia,30,la Salut,119,6019,797,1
2024-01-01,6,Gràcia,30,la Salut,119,6019,721,2
2024-01-01,6,Gràcia,30,la Salut,119,6020,661,1
2024-01-01,6,Gràcia,30,la Salut,119,6020,570,2
2024-01-01,6,Gràcia,30,la Salut,119,6021,756,1
2024-01-01,6,Gràcia,30,la Salut,119,6021,637,2
2024-01-01,6,Gràcia,30,la Salut,120,6022,716,1
2024-01-01,6,Gràcia,30,la Salut,120,6022,668,2
2024-01-01,6,Gràcia,30,la Salut,120,6023,687,1
2024-01-01,6,Gràcia,30,la Salut,120,6023,600,2
2024-01-01,6,Gràcia,30,la Salut,120,6024,924,1
2024-01-01,6,Gràcia,30,la Salut,120,6024,801,2
2024-01-01,6,Gràcia,30,la Salut,120,6025,771,1
2024-01-01,6,Gràcia,30,la Salut,120,6025,657,2
2024-01-01,6,Gràcia,30,la Salut,120,6026,605,1
2024-01-01,6,Gràcia,30,la Salut,120,6026,497,2
2024-01-01,6,Gràcia,30,la Salut,120,6027,660,1
2024-01-01,6,Gràcia,30,la Salut,120,6027,536,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,121,6028,726,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,121,6028,656,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,121,6029,763,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,121,6029,632,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,121,6030,737,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,121,6030,642,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,121,6031,616,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,121,6031,511,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,121,6032,656,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,121,6032,533,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,122,6033,712,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,122,6033,594,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,122,6034,646,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,122,6034,525,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,122,6035,587,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,122,6035,515,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,122,6036,819,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,122,6036,635,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,123,6037,564,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,123,6037,508,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,123,6038,904,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,123,6038,661,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,123,6039,914,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,123,6039,738,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,124,6040,978,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,124,6040,766,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,124,6041,992,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,124,6041,815,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,124,6042,931,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,124,6042,822,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,125,6043,714,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,125,6043,660,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,125,6044,858,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,125,6044,785,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,126,6045,667,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,126,6045,576,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,126,6046,597,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,126,6046,496,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,126,6047,697,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,126,6047,542,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,126,6048,739,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,126,6048,675,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,127,6049,658,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,127,6049,498,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,127,6050,701,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,127,6050,630,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,127,6051,684,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,127,6051,535,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,128,6052,790,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,128,6052,684,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,128,6053,839,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,128,6053,724,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,128,6054,814,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,128,6054,750,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6055,771,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6055,606,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6056,885,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6056,751,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6057,867,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6057,710,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6058,980,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6058,757,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6059,809,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,129,6059,697,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,130,6060,927,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,130,6060,823,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,130,6061,727,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,130,6061,636,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,130,6062,683,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,130,6062,548,2
2024-01-01,6,Gràcia,31,la Vila de Gràcia,130,6063,814,1
2024-01-01,6,Gràcia,31,la Vila de Gràcia,130,6063,673,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6064,1030,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6064,885,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6065,629,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6065,507,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6066,556,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6066,430,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6067,980,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6067,856,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6068,869,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6068,724,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6069,605,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6069,494,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6070,1082,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6070,833,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6071,589,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6071,491,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6072,897,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6072,748,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6073,720,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6073,602,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6074,623,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6074,547,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6075,578,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6075,512,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,688,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,606,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,655,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,529,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,691,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,602,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,635,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,518,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,626,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,551,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,719,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,613,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,1811,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,1817,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,893,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,781,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,794,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,665,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,733,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,601,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,539,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,460,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,976,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,840,2
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,718,1
2024-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,564,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7001,868,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7001,694,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7002,631,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7002,495,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,752,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,635,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7004,866,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7004,715,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7005,772,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7005,669,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7006,488,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7006,434,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,790,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,624,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,748,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,645,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7009,730,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7009,571,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7010,701,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7010,631,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7011,614,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7011,544,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7012,853,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7012,739,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7013,660,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7013,577,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7014,475,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7014,412,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7015,732,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7015,653,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7016,697,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7016,648,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7017,1023,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7017,819,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7018,948,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7018,815,2
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7019,842,1
2024-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7019,770,2
2024-01-01,7,Horta-Guinardó,34,Can Baró,138,7020,910,1
2024-01-01,7,Horta-Guinardó,34,Can Baró,138,7020,830,2
2024-01-01,7,Horta-Guinardó,34,Can Baró,138,7021,570,1
2024-01-01,7,Horta-Guinardó,34,Can Baró,138,7021,520,2
2024-01-01,7,Horta-Guinardó,34,Can Baró,138,7022,628,1
2024-01-01,7,Horta-Guinardó,34,Can Baró,138,7022,549,2
2024-01-01,7,Horta-Guinardó,34,Can Baró,138,7023,676,1
2024-01-01,7,Horta-Guinardó,34,Can Baró,138,7023,653,2
2024-01-01,7,Horta-Guinardó,34,Can Baró,138,7024,809,1
2024-01-01,7,Horta-Guinardó,34,Can Baró,138,7024,708,2
2024-01-01,7,Horta-Guinardó,34,Can Baró,138,7025,803,1
2024-01-01,7,Horta-Guinardó,34,Can Baró,138,7025,734,2
2024-01-01,7,Horta-Guinardó,34,Can Baró,138,7026,601,1
2024-01-01,7,Horta-Guinardó,34,Can Baró,138,7026,534,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,139,7027,1118,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,139,7027,997,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,139,7028,763,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,139,7028,753,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,139,7029,690,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,139,7029,621,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,139,7030,815,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,139,7030,684,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,140,7031,836,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,140,7031,766,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,140,7032,763,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,140,7032,713,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,140,7033,798,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,140,7033,706,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,140,7034,998,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,140,7034,840,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,140,7035,930,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,140,7035,826,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,140,7036,780,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,140,7036,677,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,140,7037,810,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,140,7037,740,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,140,7038,673,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,140,7038,610,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,141,7039,859,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,141,7039,756,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,141,7040,840,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,141,7040,707,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,141,7041,800,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,141,7041,641,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,142,7042,904,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,142,7042,731,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,142,7043,780,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,142,7043,689,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,142,7044,712,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,142,7044,606,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,142,7045,858,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,142,7045,806,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,142,7046,759,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,142,7046,653,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,786,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,707,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,704,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,616,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,649,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,568,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,647,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,583,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,1020,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,865,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,701,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,641,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,772,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,724,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,886,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,814,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,672,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,554,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,625,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,597,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,802,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,703,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,705,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,641,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,712,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,704,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,993,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,929,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,593,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,578,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,693,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,666,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,766,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,712,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,905,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,811,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7065,978,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7065,834,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7066,970,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7066,860,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7067,831,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7067,770,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7068,733,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7068,630,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7069,789,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7069,706,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7070,772,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7070,644,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7071,719,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7071,622,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7072,778,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7072,657,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7073,625,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7073,543,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7074,898,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7074,839,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7075,621,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7075,585,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7076,734,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7076,670,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7077,681,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,148,7077,639,2
