Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,SEXE
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,978,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,881,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,953,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,896,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,848,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,1064,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,1041,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,762,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,714,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,782,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,787,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,851,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,918,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,1236,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,1275,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,978,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,895,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,605,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,614,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,649,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,632,2
2022-01-01,2,Eixample,5,el Fort Pienc,20,2001,712,1
2022-01-01,2,Eixample,5,el Fort Pienc,20,2001,627,2
2022-01-01,2,Eixample,5,el Fort Pienc,20,2002,1635,1
2022-01-01,2,Eixample,5,el Fort Pienc,20,2002,2030,2
2022-01-01,2,Eixample,5,el Fort Pienc,20,2003,655,1
2022-01-01,2,Eixample,5,el Fort Pienc,20,2003,512,2
2022-01-01,2,Eixample,5,el Fort Pienc,20,2004,750,1
2022-01-01,2,Eixample,5,el Fort Pienc,20,2004,742,2
2022-01-01,2,Eixample,5,el Fort Pienc,20,2005,1106,1
2022-01-01,2,Eixample,5,el Fort Pienc,20,2005,939,2
2022-01-01,2,Eixample,5,el Fort Pienc,20,2006,889,1
2022-01-01,2,Eixample,5,el Fort Pienc,20,2006,777,2
2022-01-01,2,Eixample,5,el Fort Pienc,20,2007,693,1
2022-01-01,2,Eixample,5,el Fort Pienc,20,2007,561,2
2022-01-01,2,Eixample,5,el Fort Pienc,20,2008,1024,1
2022-01-01,2,Eixample,5,el Fort Pienc,20,2008,916,2
2022-01-01,2,Eixample,5,el Fort Pienc,20,2009,944,1
2022-01-01,2,Eixample,5,el Fort Pienc,20,2009,846,2
2022-01-01,2,Eixample,5,el Fort Pienc,21,2010,640,1
2022-01-01,2,Eixample,5,el Fort Pienc,21,2010,571,2
2022-01-01,2,Eixample,5,el Fort Pienc,21,2011,567,1
2022-01-01,2,Eixample,5,el Fort Pienc,21,2011,530,2
2022-01-01,2,Eixample,5,el Fort Pienc,21,2012,803,1
2022-01-01,2,Eixample,5,el Fort Pienc,21,2012,765,2
2022-01-01,2,Eixample,5,el Fort Pienc,21,2013,593,1
2022-01-01,2,Eixample,5,el Fort Pienc,21,2013,544,2
2022-01-01,2,Eixample,5,el Fort Pienc,22,2014,705,1
2022-01-01,2,Eixample,5,el Fort Pienc,22,2014,657,2
2022-01-01,2,Eixample,5,el Fort Pienc,22,2015,810,1
2022-01-01,2,Eixample,5,el Fort Pienc,22,2015,764,2
2022-01-01,2,Eixample,5,el Fort Pienc,22,2016,1008,1
2022-01-01,2,Eixample,5,el Fort Pienc,22,2016,844,2
2022-01-01,2,Eixample,5,el Fort Pienc,22,2017,1064,1
2022-01-01,2,Eixample,5,el Fort Pienc,22,2017,916,2
2022-01-01,2,Eixample,5,el Fort Pienc,22,2018,984,1
2022-01-01,2,Eixample,5,el Fort Pienc,22,2018,849,2
2022-01-01,2,Eixample,5,el Fort Pienc,22,2019,1052,1
2022-01-01,2,Eixample,5,el Fort Pienc,22,2019,938,2
2022-01-01,2,Eixample,5,el Fort Pienc,22,2020,785,1
2022-01-01,2,Eixample,5,el Fort Pienc,22,2020,698,2
2022-01-01,2,Eixample,6,la Sagrada Família,23,2021,781,1
2022-01-01,2,Eixample,6,la Sagrada Família,23,2021,689,2
2022-01-01,2,Eixample,6,la Sagrada Família,23,2022,676,1
2022-01-01,2,Eixample,6,la Sagrada Família,23,2022,633,2
2022-01-01,2,Eixample,6,la Sagrada Família,23,2023,593,1
2022-01-01,2,Eixample,6,la Sagrada Família,23,2023,476,2
2022-01-01,2,Eixample,6,la Sagrada Família,23,2024,602,1
2022-01-01,2,Eixample,6,la Sagrada Família,23,2024,506,2
2022-01-01,2,Eixample,6,la Sagrada Família,24,2025,585,1
2022-01-01,2,Eixample,6,la Sagrada Família,24,2025,532,2
2022-01-01,2,Eixample,6,la Sagrada Família,24,2026,1153,1
2022-01-01,2,Eixample,6,la Sagrada Família,24,2026,915,2
2022-01-01,2,Eixample,6,la Sagrada Família,24,2027,1121,1
2022-01-01,2,Eixample,6,la Sagrada Família,24,2027,993,2
2022-01-01,2,Eixample,6,la Sagrada Família,24,2028,1099,1
2022-01-01,2,Eixample,6,la Sagrada Família,24,2028,933,2
2022-01-01,2,Eixample,6,la Sagrada Família,24,2029,656,1
2022-01-01,2,Eixample,6,la Sagrada Família,24,2029,557,2
2022-01-01,2,Eixample,6,la Sagrada Família,24,2030,730,1
2022-01-01,2,Eixample,6,la Sagrada Família,24,2030,640,2
2022-01-01,2,Eixample,6,la Sagrada Família,24,2031,573,1
2022-01-01,2,Eixample,6,la Sagrada Família,24,2031,463,2
2022-01-01,2,Eixample,6,la Sagrada Família,24,2032,668,1
2022-01-01,2,Eixample,6,la Sagrada Família,24,2032,489,2
2022-01-01,2,Eixample,6,la Sagrada Família,25,2033,626,1
2022-01-01,2,Eixample,6,la Sagrada Família,25,2033,531,2
2022-01-01,2,Eixample,6,la Sagrada Família,25,2034,672,1
2022-01-01,2,Eixample,6,la Sagrada Família,25,2034,521,2
2022-01-01,2,Eixample,6,la Sagrada Família,25,2035,689,1
2022-01-01,2,Eixample,6,la Sagrada Família,25,2035,590,2
2022-01-01,2,Eixample,6,la Sagrada Família,25,2036,651,1
2022-01-01,2,Eixample,6,la Sagrada Família,25,2036,547,2
2022-01-01,2,Eixample,6,la Sagrada Família,25,2037,626,1
2022-01-01,2,Eixample,6,la Sagrada Família,25,2037,575,2
2022-01-01,2,Eixample,6,la Sagrada Família,25,2038,808,1
2022-01-01,2,Eixample,6,la Sagrada Família,25,2038,717,2
2022-01-01,2,Eixample,6,la Sagrada Família,25,2039,988,1
2022-01-01,2,Eixample,6,la Sagrada Família,25,2039,768,2
2022-01-01,2,Eixample,6,la Sagrada Família,25,2040,871,1
2022-01-01,2,Eixample,6,la Sagrada Família,25,2040,800,2
2022-01-01,2,Eixample,6,la Sagrada Família,26,2041,898,1
2022-01-01,2,Eixample,6,la Sagrada Família,26,2041,733,2
2022-01-01,2,Eixample,6,la Sagrada Família,26,2042,877,1
2022-01-01,2,Eixample,6,la Sagrada Família,26,2042,726,2
2022-01-01,2,Eixample,6,la Sagrada Família,26,2043,766,1
2022-01-01,2,Eixample,6,la Sagrada Família,26,2043,695,2
2022-01-01,2,Eixample,6,la Sagrada Família,26,2044,698,1
2022-01-01,2,Eixample,6,la Sagrada Família,26,2044,602,2
2022-01-01,2,Eixample,6,la Sagrada Família,26,2045,621,1
2022-01-01,2,Eixample,6,la Sagrada Família,26,2045,545,2
2022-01-01,2,Eixample,6,la Sagrada Família,26,2046,1034,1
2022-01-01,2,Eixample,6,la Sagrada Família,26,2046,885,2
2022-01-01,2,Eixample,6,la Sagrada Família,26,2047,1048,1
2022-01-01,2,Eixample,6,la Sagrada Família,26,2047,919,2
2022-01-01,2,Eixample,6,la Sagrada Família,26,2048,709,1
2022-01-01,2,Eixample,6,la Sagrada Família,26,2048,576,2
2022-01-01,2,Eixample,6,la Sagrada Família,27,2049,1107,1
2022-01-01,2,Eixample,6,la Sagrada Família,27,2049,928,2
2022-01-01,2,Eixample,6,la Sagrada Família,27,2050,888,1
2022-01-01,2,Eixample,6,la Sagrada Família,27,2050,722,2
2022-01-01,2,Eixample,6,la Sagrada Família,27,2051,1002,1
2022-01-01,2,Eixample,6,la Sagrada Família,27,2051,855,2
2022-01-01,2,Eixample,6,la Sagrada Família,27,2052,971,1
2022-01-01,2,Eixample,6,la Sagrada Família,27,2052,817,2
2022-01-01,2,Eixample,6,la Sagrada Família,27,2053,994,1
2022-01-01,2,Eixample,6,la Sagrada Família,27,2053,862,2
2022-01-01,2,Eixample,6,la Sagrada Família,27,2054,1004,1
2022-01-01,2,Eixample,6,la Sagrada Família,27,2054,877,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,979,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,861,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,801,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,698,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,662,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,605,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,720,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,652,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,929,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,740,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,929,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,744,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,746,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,598,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,800,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,735,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,698,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,473,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,705,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,595,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,967,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,846,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,956,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,810,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,862,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,794,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,861,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,763,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,746,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,611,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,683,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,587,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,863,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,811,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,596,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,608,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,874,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,764,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,644,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,638,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,664,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,597,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,858,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,764,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,863,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,895,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,793,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,681,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,755,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,735,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,802,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,794,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,1167,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,1003,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,488,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,428,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,1022,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,893,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,1125,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,940,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,786,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,627,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,757,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,647,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,785,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,640,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,883,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,796,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,936,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,817,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,931,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,808,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,1002,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,1267,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,880,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,879,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,852,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,824,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,774,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,729,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2095,766,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2095,746,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2096,735,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2096,673,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2097,594,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2097,525,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2098,780,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2098,666,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2099,843,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2099,772,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2100,711,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2100,631,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2101,1178,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2101,1003,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2102,775,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2102,610,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2103,887,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2103,763,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2104,635,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2104,535,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2105,1135,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2105,948,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2106,781,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2106,661,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2107,898,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2107,732,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2108,868,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2108,728,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2109,1153,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2109,948,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2110,997,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2110,855,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2111,991,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2111,857,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2112,688,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2112,584,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2113,1146,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2113,1042,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2114,904,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2114,767,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2115,726,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2115,611,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2116,533,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2116,457,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2117,676,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2117,541,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2118,771,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2118,673,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2119,651,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2119,616,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2120,614,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2120,549,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2121,668,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2121,594,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2122,553,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2122,473,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,584,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,509,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,597,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,486,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,921,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,749,2
